cowcode,iso3166,country_ID,country_name,abbr_country,year,n_instdepth,n_policy,n_fiscauto,n_borrowauto,n_rep,n_lawmaking,n_execcon,n_fisccon,n_borrowcon,n_constit,n_selfrule,n_sharedrule,n_RAI,COMPONENTS,n_rep,n_assembly,n_executive,n_lawmaking,n_law_a,n_law_b,n_law_c,n_law_d,n_law_e,n_law_f
305,40,3,Austria,AUT,1998,3.0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,14.0,8.0,22.0,,4.0,2.0,2.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0
305,40,3,Austria,AUT,1999,3.0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,4.0,14.0,9.0,23.0,,4.0,2.0,2.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0
305,40,3,Austria,AUT,2000,3.0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,4.0,14.0,9.0,23.0,,4.0,2.0,2.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0
305,40,3,Austria,AUT,2001,3.0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,4.0,14.0,9.0,23.0,,4.0,2.0,2.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0
305,40,3,Austria,AUT,2002,3.0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,4.0,14.0,9.0,23.0,,4.0,2.0,2.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0
305,40,3,Austria,AUT,2003,3.0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,4.0,14.0,9.0,23.0,,4.0,2.0,2.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0
305,40,3,Austria,AUT,2004,3.0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,4.0,14.0,9.0,23.0,,4.0,2.0,2.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0
305,40,3,Austria,AUT,2005,3.0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,4.0,14.0,9.0,23.0,,4.0,2.0,2.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0
305,40,3,Austria,AUT,2006,3.0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,4.0,14.0,9.0,23.0,,4.0,2.0,2.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0
305,40,3,Austria,AUT,2007,3.0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,4.0,14.0,9.0,23.0,,4.0,2.0,2.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0
305,40,3,Austria,AUT,2008,3.0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,4.0,14.0,9.0,23.0,,4.0,2.0,2.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0
305,40,3,Austria,AUT,2009,3.0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,4.0,14.0,9.0,23.0,,4.0,2.0,2.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0
305,40,3,Austria,AUT,2010,3.0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,4.0,14.0,9.0,23.0,,4.0,2.0,2.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0
211,56,4,Belgium,BEL,1950,2.0,2.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,4.0,10.0,6.0,16.0,,3.0,2.0,1.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0
211,56,4,Belgium,BEL,1951,2.0,2.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,4.0,10.0,6.0,16.0,,3.0,2.0,1.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0
211,56,4,Belgium,BEL,1952,2.0,2.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,4.0,10.0,6.0,16.0,,3.0,2.0,1.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0
211,56,4,Belgium,BEL,1953,2.0,2.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,4.0,10.0,6.0,16.0,,3.0,2.0,1.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0
211,56,4,Belgium,BEL,1954,2.0,2.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,4.0,10.0,6.0,16.0,,3.0,2.0,1.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0
211,56,4,Belgium,BEL,1955,2.0,2.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,4.0,10.0,6.0,16.0,,3.0,2.0,1.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0
211,56,4,Belgium,BEL,1956,2.0,2.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,4.0,10.0,6.0,16.0,,3.0,2.0,1.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0
211,56,4,Belgium,BEL,1957,2.0,2.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,4.0,10.0,6.0,16.0,,3.0,2.0,1.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0
211,56,4,Belgium,BEL,1958,2.0,2.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,4.0,10.0,6.0,16.0,,3.0,2.0,1.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0
211,56,4,Belgium,BEL,1959,2.0,2.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,4.0,10.0,6.0,16.0,,3.0,2.0,1.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0
211,56,4,Belgium,BEL,1960,2.0,2.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,4.0,10.0,6.0,16.0,,3.0,2.0,1.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0
211,56,4,Belgium,BEL,1961,2.0,2.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,4.0,10.0,6.0,16.0,,3.0,2.0,1.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0
211,56,4,Belgium,BEL,1962,2.0,2.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,4.0,10.0,6.0,16.0,,3.0,2.0,1.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0
211,56,4,Belgium,BEL,1963,2.0,2.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,4.0,10.0,6.0,16.0,,3.0,2.0,1.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0
211,56,4,Belgium,BEL,1964,2.0,2.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,4.0,10.0,6.0,16.0,,3.0,2.0,1.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0
211,56,4,Belgium,BEL,1965,2.0,2.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,4.0,10.0,6.0,16.0,,3.0,2.0,1.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0
211,56,4,Belgium,BEL,1966,2.0,2.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,4.0,10.0,6.0,16.0,,3.0,2.0,1.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0
211,56,4,Belgium,BEL,1967,2.0,2.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,4.0,10.0,6.0,16.0,,3.0,2.0,1.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0
211,56,4,Belgium,BEL,1968,2.0,2.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,4.0,10.0,6.0,16.0,,3.0,2.0,1.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0
211,56,4,Belgium,BEL,1969,2.0,2.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,4.0,10.0,6.0,16.0,,3.0,2.0,1.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0
211,56,4,Belgium,BEL,1970,4.0,3.0,2.0,1.0,4.0,1.0,0.0,3.0,0.0,8.0,14.0,12.0,26.0,,4.0,3.0,1.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0
211,56,4,Belgium,BEL,1971,4.0,3.0,2.0,1.0,4.0,1.0,0.0,3.0,0.0,8.0,14.0,12.0,26.0,,4.0,3.0,1.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0
211,56,4,Belgium,BEL,1972,4.0,3.0,2.0,1.0,4.0,1.0,0.0,3.0,0.0,8.0,14.0,12.0,26.0,,4.0,3.0,1.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0
211,56,4,Belgium,BEL,1973,4.0,3.0,2.0,1.0,4.0,1.0,0.0,3.0,0.0,8.0,14.0,12.0,26.0,,4.0,3.0,1.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0
211,56,4,Belgium,BEL,1974,4.0,3.0,2.0,1.0,4.0,1.0,0.0,3.0,0.0,8.0,14.0,12.0,26.0,,4.0,3.0,1.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0
211,56,4,Belgium,BEL,1975,4.0,3.0,2.0,1.0,4.0,1.0,0.0,3.0,0.0,8.0,14.0,12.0,26.0,,4.0,3.0,1.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0
211,56,4,Belgium,BEL,1976,4.0,3.0,2.0,1.0,4.0,1.0,0.0,3.0,0.0,8.0,14.0,12.0,26.0,,4.0,3.0,1.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0
211,56,4,Belgium,BEL,1977,4.0,3.0,2.0,1.0,4.0,1.0,0.0,3.0,0.0,8.0,14.0,12.0,26.0,,4.0,3.0,1.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0
211,56,4,Belgium,BEL,1978,4.0,3.0,2.0,1.0,4.0,1.0,0.0,3.0,0.0,8.0,14.0,12.0,26.0,,4.0,3.0,1.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0
211,56,4,Belgium,BEL,1979,4.0,3.0,2.0,1.0,4.0,1.0,0.0,3.0,0.0,8.0,14.0,12.0,26.0,,4.0,3.0,1.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0
211,56,4,Belgium,BEL,1980,4.0,3.9,2.0,1.0,6.0,1.0,0.0,3.0,0.0,8.0,16.9,12.0,28.9,,6.0,3.0,3.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0
211,56,4,Belgium,BEL,1981,4.0,3.9,2.0,1.0,6.0,1.0,0.0,3.0,0.0,8.0,16.9,12.0,28.9,,6.0,3.0,3.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0
211,56,4,Belgium,BEL,1982,4.0,3.9,2.0,1.0,6.0,1.0,0.0,3.0,0.0,8.0,16.9,12.0,28.9,,6.0,3.0,3.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0
211,56,4,Belgium,BEL,1983,4.0,3.9,2.0,1.0,6.0,1.0,0.0,3.0,0.0,8.0,16.9,12.0,28.9,,6.0,3.0,3.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0
211,56,4,Belgium,BEL,1984,4.0,3.9,2.0,1.0,6.0,1.0,0.0,3.0,0.0,8.0,17.0,12.0,29.0,,6.0,3.0,3.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0
211,56,4,Belgium,BEL,1985,4.0,3.9,2.0,1.0,6.0,1.0,0.0,3.0,0.0,8.0,17.0,12.0,29.0,,6.0,3.0,3.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0
211,56,4,Belgium,BEL,1986,4.0,3.9,2.0,1.0,6.0,1.0,0.0,3.0,0.0,8.0,17.0,12.0,29.0,,6.0,3.0,3.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0
211,56,4,Belgium,BEL,1987,4.0,3.9,2.0,1.0,6.0,1.0,0.0,3.0,0.0,8.0,17.0,12.0,29.0,,6.0,3.0,3.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0
211,56,4,Belgium,BEL,1988,4.0,3.9,2.0,1.0,6.0,1.0,0.0,3.0,0.0,8.0,17.0,12.0,29.0,,6.0,3.0,3.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0
211,56,4,Belgium,BEL,1989,5.0,4.0,4.0,2.0,6.1,1.0,2.0,3.0,1.0,8.0,21.2,15.0,36.2,,6.1,3.1,3.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0
211,56,4,Belgium,BEL,1990,5.0,4.0,4.0,2.0,6.1,1.0,2.0,3.0,1.0,8.0,21.2,15.0,36.2,,6.1,3.1,3.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0
211,56,4,Belgium,BEL,1991,5.0,4.0,4.0,2.0,6.1,1.0,2.0,3.0,1.0,8.0,21.2,15.0,36.2,,6.1,3.1,3.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0
211,56,4,Belgium,BEL,1992,5.0,4.0,4.0,2.0,6.1,1.0,2.0,3.0,1.0,8.0,21.2,15.0,36.2,,6.1,3.1,3.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0
211,56,4,Belgium,BEL,1993,5.0,4.0,4.0,2.0,6.1,1.0,2.0,3.0,1.0,8.0,21.2,15.0,36.2,,6.1,3.1,3.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0
211,56,4,Belgium,BEL,1994,5.0,4.0,4.0,2.0,6.1,1.0,2.0,3.0,1.0,8.0,21.2,15.0,36.2,,6.1,3.1,3.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0
211,56,4,Belgium,BEL,1995,4.8,3.8,4.8,1.9,6.7,2.0,2.0,2.0,1.0,3.0,22.1,10.0,32.1,,6.7,3.8,2.9,2.0,0.5,0.5,0.5,0.5,0.0,0.0
211,56,4,Belgium,BEL,1996,4.8,3.8,4.8,1.9,6.7,2.0,2.0,2.0,1.0,3.0,22.1,10.0,32.1,,6.7,3.8,2.9,2.0,0.5,0.5,0.5,0.5,0.0,0.0
211,56,4,Belgium,BEL,1997,4.8,3.8,4.8,1.9,6.7,2.0,2.0,2.0,1.0,3.0,22.1,10.0,32.1,,6.7,3.8,2.9,2.0,0.5,0.5,0.5,0.5,0.0,0.0
211,56,4,Belgium,BEL,1998,4.8,3.8,4.8,1.9,6.7,2.0,2.0,2.0,1.0,3.0,22.1,10.0,32.1,,6.7,3.8,2.9,2.0,0.5,0.5,0.5,0.5,0.0,0.0
211,56,4,Belgium,BEL,1999,4.8,3.8,4.8,1.9,6.7,2.0,2.0,2.0,1.0,3.0,22.1,10.0,32.1,,6.7,3.8,2.9,2.0,0.5,0.5,0.5,0.5,0.0,0.0
211,56,4,Belgium,BEL,2000,4.8,3.8,4.8,1.9,6.7,2.0,2.0,2.0,1.0,3.0,22.1,10.0,32.1,,6.7,3.8,2.9,2.0,0.5,0.5,0.5,0.5,0.0,0.0
211,56,4,Belgium,BEL,2001,4.8,3.8,4.8,1.9,6.7,2.0,2.0,2.0,1.0,3.0,22.1,10.0,32.1,,6.7,3.8,2.9,2.0,0.5,0.5,0.5,0.5,0.0,0.0
211,56,4,Belgium,BEL,2002,4.8,4.8,4.8,1.9,6.7,2.0,2.0,2.0,1.0,3.0,23.1,10.0,33.1,,6.7,3.8,2.9,2.0,0.5,0.5,0.5,0.5,0.0,0.0
211,56,4,Belgium,BEL,2003,4.8,4.8,4.8,1.9,6.7,2.0,2.0,2.0,1.0,3.0,23.1,10.0,33.1,,6.7,3.8,2.9,2.0,0.5,0.5,0.5,0.5,0.0,0.0
211,56,4,Belgium,BEL,2004,4.8,4.8,4.8,1.9,6.7,2.0,2.0,2.0,1.0,3.0,23.1,10.0,33.1,,6.7,3.8,2.9,2.0,0.5,0.5,0.5,0.5,0.0,0.0
211,56,4,Belgium,BEL,2005,4.8,4.8,4.8,1.9,6.7,2.0,2.0,2.0,1.0,3.0,23.1,10.0,33.1,,6.7,3.8,2.9,2.0,0.5,0.5,0.5,0.5,0.0,0.0
211,56,4,Belgium,BEL,2006,4.8,4.8,4.8,1.9,6.7,2.0,2.0,2.0,1.0,3.0,23.1,10.0,33.1,,6.7,3.8,2.9,2.0,0.5,0.5,0.5,0.5,0.0,0.0
211,56,4,Belgium,BEL,2007,4.8,4.8,4.8,1.9,6.7,2.0,2.0,2.0,1.0,3.0,23.1,10.0,33.1,,6.7,3.8,2.9,2.0,0.5,0.5,0.5,0.5,0.0,0.0
211,56,4,Belgium,BEL,2008,4.8,4.8,4.8,1.9,6.7,2.0,2.0,2.0,1.0,3.0,23.1,10.0,33.1,,6.7,3.8,2.9,2.0,0.5,0.5,0.5,0.5,0.0,0.0
211,56,4,Belgium,BEL,2009,4.8,4.8,4.8,1.9,6.7,2.0,2.0,2.0,1.0,3.0,23.1,10.0,33.1,,6.7,3.8,2.9,2.0,0.5,0.5,0.5,0.5,0.0,0.0
211,56,4,Belgium,BEL,2010,4.8,4.8,4.8,1.9,6.7,2.0,2.0,2.0,1.0,3.0,23.1,10.0,33.1,,6.7,3.8,2.9,2.0,0.5,0.5,0.5,0.5,0.0,0.0
346,70,5,Bosnia and Herzegovina,BIH,1995,4.9,4.6,5.9,4.3,6.6,2.0,0.0,2.0,0.0,4.0,26.3,8.0,34.3,,6.6,3.3,3.3,2.0,0.5,0.5,0.5,0.5,0.0,0.0
346,70,5,Bosnia and Herzegovina,BIH,1996,4.9,4.6,5.9,4.3,6.6,2.0,0.0,2.0,0.0,4.0,26.3,8.0,34.3,,6.6,3.3,3.3,2.0,0.5,0.5,0.5,0.5,0.0,0.0
346,70,5,Bosnia and Herzegovina,BIH,1997,4.9,4.6,5.9,4.3,6.6,2.0,0.0,2.0,0.0,4.0,26.3,8.0,34.3,,6.6,3.3,3.3,2.0,0.5,0.5,0.5,0.5,0.0,0.0
346,70,5,Bosnia and Herzegovina,BIH,1998,3.3,4.6,5.9,4.3,4.9,2.0,0.0,2.0,0.0,0.0,23.1,4.0,27.1,,4.9,3.3,1.6,2.0,0.5,0.5,0.5,0.5,0.0,0.0
346,70,5,Bosnia and Herzegovina,BIH,1999,3.3,4.6,5.9,4.3,4.9,2.0,0.0,2.0,0.0,0.0,23.1,4.0,27.1,,4.9,3.3,1.6,2.0,0.5,0.5,0.5,0.5,0.0,0.0
346,70,5,Bosnia and Herzegovina,BIH,2000,3.3,4.6,5.9,4.3,4.9,2.0,0.0,2.0,0.0,0.0,23.1,4.0,27.1,,4.9,3.3,1.6,2.0,0.5,0.5,0.5,0.5,0.0,0.0
346,70,5,Bosnia and Herzegovina,BIH,2001,3.3,4.6,5.9,4.3,4.9,2.0,0.0,2.0,0.0,0.0,23.1,4.0,27.1,,4.9,3.3,1.6,2.0,0.5,0.5,0.5,0.5,0.0,0.0
346,70,5,Bosnia and Herzegovina,BIH,2002,3.3,4.6,5.9,4.3,4.9,2.0,0.0,2.0,0.0,0.0,23.1,4.0,27.1,,4.9,3.3,1.6,2.0,0.5,0.5,0.5,0.5,0.0,0.0
346,70,5,Bosnia and Herzegovina,BIH,2003,3.3,4.6,5.9,4.3,4.9,2.0,0.0,2.0,0.0,0.0,23.1,4.0,27.1,,4.9,3.3,1.6,2.0,0.5,0.5,0.5,0.5,0.0,0.0
346,70,5,Bosnia and Herzegovina,BIH,2004,3.3,4.6,5.9,4.3,4.9,2.0,0.0,2.0,0.0,0.0,23.1,4.0,27.1,,4.9,3.3,1.6,2.0,0.5,0.5,0.5,0.5,0.0,0.0
346,70,5,Bosnia and Herzegovina,BIH,2005,3.3,4.6,5.9,4.3,4.9,2.0,0.0,2.0,0.0,0.0,23.1,4.0,27.1,,4.9,3.3,1.6,2.0,0.5,0.5,0.5,0.5,0.0,0.0
346,70,5,Bosnia and Herzegovina,BIH,2006,3.3,4.6,5.9,4.3,4.9,2.0,0.0,2.0,0.0,0.0,23.1,4.0,27.1,,4.9,3.3,1.6,2.0,0.5,0.5,0.5,0.5,0.0,0.0
346,70,5,Bosnia and Herzegovina,BIH,2007,3.3,4.6,5.9,4.3,4.9,2.0,0.0,2.0,0.0,0.0,23.1,4.0,27.1,,4.9,3.3,1.6,2.0,0.5,0.5,0.5,0.5,0.0,0.0
346,70,5,Bosnia and Herzegovina,BIH,2008,3.3,4.6,5.9,4.3,4.9,2.0,0.0,2.0,0.0,0.0,23.1,4.0,27.1,,4.9,3.3,1.6,2.0,0.5,0.5,0.5,0.5,0.0,0.0
346,70,5,Bosnia and Herzegovina,BIH,2009,3.3,4.6,5.9,4.3,4.9,2.0,0.0,2.0,0.0,0.0,23.1,4.0,27.1,,4.9,3.3,1.6,2.0,0.5,0.5,0.5,0.5,0.0,0.0
346,70,5,Bosnia and Herzegovina,BIH,2010,3.3,4.6,5.9,4.3,4.9,2.0,0.0,2.0,0.0,0.0,23.1,4.0,27.1,,4.9,3.3,1.6,2.0,0.5,0.5,0.5,0.5,0.0,0.0
355,100,6,Bulgaria,BGR,1991,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355,100,6,Bulgaria,BGR,1992,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355,100,6,Bulgaria,BGR,1993,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355,100,6,Bulgaria,BGR,1994,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355,100,6,Bulgaria,BGR,1995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355,100,6,Bulgaria,BGR,1996,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355,100,6,Bulgaria,BGR,1997,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355,100,6,Bulgaria,BGR,1998,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355,100,6,Bulgaria,BGR,1999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355,100,6,Bulgaria,BGR,2000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355,100,6,Bulgaria,BGR,2001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355,100,6,Bulgaria,BGR,2002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355,100,6,Bulgaria,BGR,2003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355,100,6,Bulgaria,BGR,2004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355,100,6,Bulgaria,BGR,2005,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355,100,6,Bulgaria,BGR,2006,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355,100,6,Bulgaria,BGR,2007,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355,100,6,Bulgaria,BGR,2008,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355,100,6,Bulgaria,BGR,2009,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355,100,6,Bulgaria,BGR,2010,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,124,7,Canada,CAN,1950,3.4,3.4,4.2,3.4,4.7,0.1,1.0,1.0,0.0,4.0,19.1,6.1,25.2,,4.7,2.2,2.4,0.1,0.1,0.0,0.0,0.0,0.0,0.0
20,124,7,Canada,CAN,1951,3.4,3.4,4.2,3.4,4.7,0.1,1.0,1.0,0.0,4.0,19.1,6.1,25.2,,4.7,2.2,2.4,0.1,0.1,0.0,0.0,0.0,0.0,0.0
20,124,7,Canada,CAN,1952,3.4,3.4,4.2,3.4,4.7,0.1,1.0,1.0,0.0,4.0,19.1,6.1,25.2,,4.7,2.2,2.4,0.1,0.1,0.0,0.0,0.0,0.0,0.0
20,124,7,Canada,CAN,1953,3.4,3.4,4.2,3.4,4.7,0.1,1.0,1.0,0.0,4.0,19.1,6.1,25.2,,4.7,2.2,2.4,0.1,0.1,0.0,0.0,0.0,0.0,0.0
20,124,7,Canada,CAN,1954,3.4,3.4,4.2,3.4,4.7,0.1,1.0,1.0,0.0,4.0,19.1,6.1,25.2,,4.7,2.2,2.4,0.1,0.1,0.0,0.0,0.0,0.0,0.0
20,124,7,Canada,CAN,1955,3.4,3.4,4.2,3.4,4.7,0.1,1.0,1.0,0.0,4.0,19.1,6.1,25.2,,4.7,2.2,2.4,0.1,0.1,0.0,0.0,0.0,0.0,0.0
20,124,7,Canada,CAN,1956,3.4,3.4,4.2,3.4,4.7,0.1,1.0,1.0,0.0,4.0,19.1,6.1,25.2,,4.7,2.2,2.4,0.1,0.1,0.0,0.0,0.0,0.0,0.0
20,124,7,Canada,CAN,1957,3.4,3.4,4.2,3.4,4.7,0.1,1.0,1.0,0.0,4.0,19.1,6.1,25.2,,4.7,2.2,2.4,0.1,0.1,0.0,0.0,0.0,0.0,0.0
20,124,7,Canada,CAN,1958,3.4,3.4,4.2,3.4,4.7,0.1,1.0,1.0,0.0,4.0,19.1,6.1,25.2,,4.7,2.2,2.4,0.1,0.1,0.0,0.0,0.0,0.0,0.0
20,124,7,Canada,CAN,1959,3.4,3.4,4.2,3.4,4.7,0.1,1.0,1.0,0.0,4.0,19.1,6.1,25.2,,4.7,2.2,2.4,0.1,0.1,0.0,0.0,0.0,0.0,0.0
20,124,7,Canada,CAN,1960,3.4,3.4,4.2,3.4,4.7,0.1,1.0,1.0,0.0,4.0,19.1,6.1,25.2,,4.7,2.2,2.4,0.1,0.1,0.0,0.0,0.0,0.0,0.0
20,124,7,Canada,CAN,1961,3.4,3.4,4.2,3.4,4.7,0.1,1.0,1.0,0.0,4.0,19.1,6.1,25.2,,4.7,2.2,2.4,0.1,0.1,0.0,0.0,0.0,0.0,0.0
20,124,7,Canada,CAN,1962,3.4,3.4,4.2,3.4,4.7,0.1,1.0,1.0,0.0,4.0,19.1,6.1,25.2,,4.7,2.2,2.4,0.1,0.1,0.0,0.0,0.0,0.0,0.0
